Run,Agent,Iteration,Net Utility
2,Truthful Oracle 1,14,442.899034058837
2,Truthful Oracle 1,15,430.82002937777344
2,Truthful Oracle 1,16,440.2944527698352
2,Truthful Oracle 1,17,497.20190061441514
2,Truthful Oracle 1,18,513.8324370225109
2,Truthful Oracle 1,19,454.4787870612564
0,Truthful Oracle 2,0,490.7378565356472
0,Truthful Oracle 2,1,502.7569187280859
0,Truthful Oracle 2,2,469.9832282163123
0,Truthful Oracle 2,3,500.1798507823265
0,Truthful Oracle 2,4,469.3599838475136
0,Truthful Oracle 2,5,515.2018976243598
0,Truthful Oracle 2,6,492.28219555555887
0,Truthful Oracle 2,7,469.450189773308
0,Truthful Oracle 2,8,474.4644869446589
0,Truthful Oracle 2,9,447.84780691501453
0,Truthful Oracle 2,10,425.11406672833675
0,Truthful Oracle 2,11,530.9965976451759
0,Truthful Oracle 2,12,463.0394983867002
0,Truthful Oracle 2,13,497.5300775003137
0,Truthful Oracle 2,14,533.1243714591351
0,Truthful Oracle 2,15,480.3539424646153
0,Truthful Oracle 2,16,450.9553998630535
0,Truthful Oracle 2,17,443.6964278566323
0,Truthful Oracle 2,18,464.71126052806966
0,Truthful Oracle 2,19,512.1997635903589
1,Truthful Oracle 2,0,428.9232837052836
1,Truthful Oracle 2,1,485.65077824753035
1,Truthful Oracle 2,2,501.67172703427224
1,Truthful Oracle 2,3,474.27355643189554
1,Truthful Oracle 2,4,536.0032292372575
1,Truthful Oracle 2,5,488.0819755805404
1,Truthful Oracle 2,6,454.7754448399563
1,Truthful Oracle 2,7,493.54726244892436
1,Truthful Oracle 2,8,509.17417072072664
1,Truthful Oracle 2,9,487.38333076608995
1,Truthful Oracle 2,10,448.51566935759695
1,Truthful Oracle 2,11,480.20662273537107
1,Truthful Oracle 2,12,508.4673014977357
1,Truthful Oracle 2,13,443.95991041697414
1,Truthful Oracle 2,14,503.60234241945227
1,Truthful Oracle 2,15,466.92348430305566
1,Truthful Oracle 2,16,479.97350878512145
1,Truthful Oracle 2,17,459.0119294504607
1,Truthful Oracle 2,18,466.24611446397194
1,Truthful Oracle 2,19,429.3996909346402
2,Truthful Oracle 2,0,469.50099337369346
2,Truthful Oracle 2,1,493.1393861053089
2,Truthful Oracle 2,2,488.4054906816746
2,Truthful Oracle 2,3,482.8215283318481
2,Truthful Oracle 2,4,485.0016107105833
2,Truthful Oracle 2,5,468.702527231479
2,Truthful Oracle 2,6,468.32581974090556
2,Truthful Oracle 2,7,446.6331403326992
2,Truthful Oracle 2,8,510.9310741973016
2,Truthful Oracle 2,9,443.05341456705196
2,Truthful Oracle 2,10,466.1844408191278
2,Truthful Oracle 2,11,518.1455089918683
2,Truthful Oracle 2,12,518.6719803292141
2,Truthful Oracle 2,13,462.55486078138654
2,Truthful Oracle 2,14,438.0901592717345
2,Truthful Oracle 2,15,448.0068966503449
2,Truthful Oracle 2,16,424.9172525943419
2,Truthful Oracle 2,17,460.15318739334896
2,Truthful Oracle 2,18,498.13844668623136
2,Truthful Oracle 2,19,519.5824975719038
0,Truthful Oracle 3,0,335.8695364353747
0,Truthful Oracle 3,1,322.8449326767439
0,Truthful Oracle 3,2,378.341592852969
0,Truthful Oracle 3,3,347.0139949384861
0,Truthful Oracle 3,4,349.1915188754247
0,Truthful Oracle 3,5,315.65355529401467
0,Truthful Oracle 3,6,340.8192186301807
0,Truthful Oracle 3,7,337.9983327245273
0,Truthful Oracle 3,8,338.1929695142383
0,Truthful Oracle 3,9,335.3246406452607
0,Truthful Oracle 3,10,316.49252838658674
0,Truthful Oracle 3,11,328.7783739963433
0,Truthful Oracle 3,12,334.26956064952213
0,Truthful Oracle 3,13,324.0239186171785
0,Truthful Oracle 3,14,366.1466935621435
0,Truthful Oracle 3,15,292.2979181812006
0,Truthful Oracle 3,16,317.7243463223848
0,Truthful Oracle 3,17,334.5734853615373
0,Truthful Oracle 3,18,312.5865205470916
0,Truthful Oracle 3,19,344.74221930801883
1,Truthful Oracle 3,0,348.19914149465933
1,Truthful Oracle 3,1,300.65857408326235
1,Truthful Oracle 3,2,334.9383440449834
1,Truthful Oracle 3,3,323.09593569429205
1,Truthful Oracle 3,4,297.98451454010143
1,Truthful Oracle 3,5,320.7245143209088
1,Truthful Oracle 3,6,309.19216050043997
1,Truthful Oracle 3,7,355.8012816819412
1,Truthful Oracle 3,8,299.18979334355515
1,Truthful Oracle 3,9,318.29259468143954
1,Truthful Oracle 3,10,318.06201894671653
1,Truthful Oracle 3,11,314.7618666529532
1,Truthful Oracle 3,12,326.30613002193206
1,Truthful Oracle 3,13,345.9183412753967
1,Truthful Oracle 3,14,295.58344632829943
1,Truthful Oracle 3,15,292.18820671272067
1,Truthful Oracle 3,16,334.0336392186378
1,Truthful Oracle 3,17,346.55425723414584
1,Truthful Oracle 3,18,330.2691902526041
1,Truthful Oracle 3,19,323.06414394924235
2,Truthful Oracle 3,0,365.7266348049906
2,Truthful Oracle 3,1,309.5709576648503
2,Truthful Oracle 3,2,307.13698530420703
2,Truthful Oracle 3,3,336.2063483510351
2,Truthful Oracle 3,4,330.8995863309835
2,Truthful Oracle 3,5,293.7310203357451
2,Truthful Oracle 3,6,357.7158882872559
2,Truthful Oracle 3,7,292.4865369798834
2,Truthful Oracle 3,8,328.7217176570839
2,Truthful Oracle 3,9,336.919125131692
2,Truthful Oracle 3,10,331.6431252809802
2,Truthful Oracle 3,11,324.2028425028562
2,Truthful Oracle 3,12,340.2046584870622
2,Truthful Oracle 3,13,330.449984847739
2,Truthful Oracle 3,14,323.22413113464785
2,Truthful Oracle 3,15,301.58632714613503
2,Truthful Oracle 3,16,326.4596757515307
2,Truthful Oracle 3,17,300.82713157748475
2,Truthful Oracle 3,18,325.52543249306757
2,Truthful Oracle 3,19,322.15371146289334
0,Truthful Oracle 4,0,834.3419830246864
0,Truthful Oracle 4,1,821.4452931766723
0,Truthful Oracle 4,2,815.8735578850981
0,Truthful Oracle 4,3,864.7464292640296
0,Truthful Oracle 4,4,874.9203912163382
0,Truthful Oracle 4,5,833.4394482783715
0,Truthful Oracle 4,6,771.8224889559768
0,Truthful Oracle 4,7,813.4238889062817
0,Truthful Oracle 4,8,850.5475088488855
0,Truthful Oracle 4,9,859.6631719460735
0,Truthful Oracle 4,10,831.5132982289376
0,Truthful Oracle 4,11,853.2355100417633
0,Truthful Oracle 4,12,841.0037134779743
0,Truthful Oracle 4,13,844.9048816494117
0,Truthful Oracle 4,14,865.219537099481
0,Truthful Oracle 4,15,834.0282149755544
0,Truthful Oracle 4,16,858.4753675792007
0,Truthful Oracle 4,17,852.8068110150906
0,Truthful Oracle 4,18,829.2881804032853
0,Truthful Oracle 4,19,821.9626225047039
1,Truthful Oracle 4,0,828.72640348336
1,Truthful Oracle 4,1,821.609924401363
1,Truthful Oracle 4,2,817.8111471679622
1,Truthful Oracle 4,3,818.4718833149814
1,Truthful Oracle 4,4,861.8174638154461
1,Truthful Oracle 4,5,871.7803605745495
1,Truthful Oracle 4,6,874.5567349839532
1,Truthful Oracle 4,7,813.3011067064509
1,Truthful Oracle 4,8,837.363663359277
1,Truthful Oracle 4,9,869.9583004230449
1,Truthful Oracle 4,10,845.772424465438
1,Truthful Oracle 4,11,865.8980950949804
1,Truthful Oracle 4,12,808.0378904986507
1,Truthful Oracle 4,13,874.6636953064458
1,Truthful Oracle 4,14,827.9200151363591
1,Truthful Oracle 4,15,854.4590926480125
1,Truthful Oracle 4,16,831.1483155405826
1,Truthful Oracle 4,17,836.336587815867
1,Truthful Oracle 4,18,862.9267856347542
1,Truthful Oracle 4,19,839.6678225223717
2,Truthful Oracle 4,0,848.6756560475771
2,Truthful Oracle 4,1,820.9198824354922
2,Truthful Oracle 4,2,847.5398839804024
2,Truthful Oracle 4,3,834.7597412638173
2,Truthful Oracle 4,4,829.1078321318307
2,Truthful Oracle 4,5,847.9367911467696
2,Truthful Oracle 4,6,861.6994292211747
2,Truthful Oracle 4,7,855.1333100621574
2,Truthful Oracle 4,8,884.0567363059135
2,Truthful Oracle 4,9,857.521865562511
2,Truthful Oracle 4,10,856.0204932938375
2,Truthful Oracle 4,11,828.5055731872501
2,Truthful Oracle 4,12,872.1066751881216
2,Truthful Oracle 4,13,864.0115630900171
2,Truthful Oracle 4,14,803.7483170061894
2,Truthful Oracle 4,15,861.9945999465247
2,Truthful Oracle 4,16,830.6431070841343
2,Truthful Oracle 4,17,863.9448190666466
2,Truthful Oracle 4,18,844.1699355367678
2,Truthful Oracle 4,19,840.7287730752763
0,Truthful Oracle 5,0,462.0826012242041
0,Truthful Oracle 5,1,469.8185781964019
0,Truthful Oracle 5,2,477.52412781903513
0,Truthful Oracle 5,3,444.8500036019391
0,Truthful Oracle 5,4,485.77157630911546
0,Truthful Oracle 5,5,474.53747025610033
0,Truthful Oracle 5,6,435.4528988277713
0,Truthful Oracle 5,7,480.83015287926503
0,Truthful Oracle 5,8,499.279789761492
0,Truthful Oracle 5,9,474.6064469169179
0,Truthful Oracle 5,10,499.13444644196386
0,Truthful Oracle 5,11,431.4418466965342
0,Truthful Oracle 5,12,469.94232700223887
0,Truthful Oracle 5,13,422.7012156570067
0,Truthful Oracle 5,14,463.26241707495495
0,Truthful Oracle 5,15,457.01140153382056
0,Truthful Oracle 5,16,459.2014920756057
0,Truthful Oracle 5,17,452.6612581368616
0,Truthful Oracle 5,18,499.8441567720343
0,Truthful Oracle 5,19,463.3506292487378
1,Truthful Oracle 5,0,470.7233347048023
1,Truthful Oracle 5,1,470.8266861481889
1,Truthful Oracle 5,2,442.9263903247865
1,Truthful Oracle 5,3,489.3697009744094
1,Truthful Oracle 5,4,471.8851306544277
1,Truthful Oracle 5,5,449.2059406085732
1,Truthful Oracle 5,6,496.54204447086204
1,Truthful Oracle 5,7,441.4485111253088
1,Truthful Oracle 5,8,513.458534125169
1,Truthful Oracle 5,9,466.8189656822987
1,Truthful Oracle 5,10,511.2030352727466
1,Truthful Oracle 5,11,490.33329146597345
1,Truthful Oracle 5,12,445.5089586799273
1,Truthful Oracle 5,13,414.34797524477204
1,Truthful Oracle 5,14,466.0179562687983
1,Truthful Oracle 5,15,449.41414993224856
1,Truthful Oracle 5,16,477.37032388906624
1,Truthful Oracle 5,17,472.72058814836214
1,Truthful Oracle 5,18,500.22370628995606
1,Truthful Oracle 5,19,456.7946368945219
2,Truthful Oracle 5,0,442.1382989170664
2,Truthful Oracle 5,1,466.0300466146713
2,Truthful Oracle 5,2,487.4988651050195
2,Truthful Oracle 5,3,462.3362096397044
2,Truthful Oracle 5,4,512.954964369142
2,Truthful Oracle 5,5,463.2979838775962
2,Truthful Oracle 5,6,497.16719142932936
2,Truthful Oracle 5,7,471.24548668016536
2,Truthful Oracle 5,8,481.4869061445858
2,Truthful Oracle 5,9,459.6693439225732
2,Truthful Oracle 5,10,499.74894896888054
2,Truthful Oracle 5,11,519.1564450400407
2,Truthful Oracle 5,12,481.4322514159686
2,Truthful Oracle 5,13,510.4170933465754
2,Truthful Oracle 5,14,479.7401908963114
2,Truthful Oracle 5,15,513.2796563851656
2,Truthful Oracle 5,16,507.47934999241954
2,Truthful Oracle 5,17,472.0926280454482
2,Truthful Oracle 5,18,464.86716529391686
2,Truthful Oracle 5,19,470.43614945699005
0,Truthful Oracle 6,0,440.2112480525187
0,Truthful Oracle 6,1,492.9896409604246
0,Truthful Oracle 6,2,464.8034955070543
0,Truthful Oracle 6,3,441.36126948857105
0,Truthful Oracle 6,4,481.5494894891382
0,Truthful Oracle 6,5,455.36781693051086
0,Truthful Oracle 6,6,474.96029110950724
0,Truthful Oracle 6,7,459.3754621327877
0,Truthful Oracle 6,8,450.5316264704613
0,Truthful Oracle 6,9,496.8686256861119
0,Truthful Oracle 6,10,470.67109750571524
0,Truthful Oracle 6,11,473.0272551686116
0,Truthful Oracle 6,12,436.5593733856095
0,Truthful Oracle 6,13,500.80286113430475
0,Truthful Oracle 6,14,420.35424709160685
0,Truthful Oracle 6,15,443.63457289038143
0,Truthful Oracle 6,16,486.76331437143915
0,Truthful Oracle 6,17,487.6460745943502
0,Truthful Oracle 6,18,450.97430650365663
0,Truthful Oracle 6,19,504.819311087745
1,Truthful Oracle 6,0,444.89907627718276
1,Truthful Oracle 6,1,471.77061726098185
1,Truthful Oracle 6,2,474.9086428906676
1,Truthful Oracle 6,3,466.8804946902585
1,Truthful Oracle 6,4,481.6515892836574
1,Truthful Oracle 6,5,485.22174915352315
1,Truthful Oracle 6,6,462.57973477351595
1,Truthful Oracle 6,7,455.6062545249196
1,Truthful Oracle 6,8,447.9656095983151
1,Truthful Oracle 6,9,429.0929669540243
1,Truthful Oracle 6,10,506.8543258940633
1,Truthful Oracle 6,11,487.0516368699857
1,Truthful Oracle 6,12,501.95598444658435
1,Truthful Oracle 6,13,484.00083922917986
1,Truthful Oracle 6,14,501.7524541730459
1,Truthful Oracle 6,15,464.8242497233171
1,Truthful Oracle 6,16,485.17076144490926
1,Truthful Oracle 6,17,429.30084639371796
1,Truthful Oracle 6,18,459.18258539621934
1,Truthful Oracle 6,19,475.23095997918495
2,Truthful Oracle 6,0,443.52715765248365
2,Truthful Oracle 6,1,490.8130318030164
2,Truthful Oracle 6,2,481.14494902838214
2,Truthful Oracle 6,3,456.78508974767993
2,Truthful Oracle 6,4,457.64087639751403
2,Truthful Oracle 6,5,497.57322541459604
2,Truthful Oracle 6,6,471.90467083499607
2,Truthful Oracle 6,7,499.01408805399757
2,Truthful Oracle 6,8,447.97120350816033
2,Truthful Oracle 6,9,443.9345160281572
2,Truthful Oracle 6,10,460.036676404674
2,Truthful Oracle 6,11,467.5515107362302
2,Truthful Oracle 6,12,446.96506658179936
2,Truthful Oracle 6,13,455.79308143006784
2,Truthful Oracle 6,14,464.2306012774151
2,Truthful Oracle 6,15,532.87873485307
2,Truthful Oracle 6,16,450.8516639173227
2,Truthful Oracle 6,17,470.666935480108
2,Truthful Oracle 6,18,456.82212343693624
2,Truthful Oracle 6,19,446.47084335972335
